COMPLAINT_ID	DATE	PRODUCT_ID	ISSUE_ID	cleaned_text
2559182	06/26/2017	44	48	repeat call person cell phone , also call work bigger problem . gave compani work phone verifi employ . never author contact work reason .
2558395	06/25/2017	44	349	wo n't send write owe ? send write owe , rather report credit report agenc .
2558153	06/24/2017	75	36	2015 , ask co-sign person loan . appli never notifi made awar payment interest rate bank borrow make decis whether want accept term agreement move forward loan . upon find loan actual taken co-sign , contact borrow advis accept loan term without knowledg . contact navi feder credit union advis need sign promissori note . advis unawar loan would agre sign . made attempt contact credit bureau disput credit report remain . xx/xx/xxxx , contact navi feder told promissori note sign need one distribut loan . whenev take loan law requir whether borrow cosign sign document signifi agreement repay money . case agreement ( sign promissori ) advis accept respons cosign loan payment { $ 630.00 } month interest rate 17.950 % 60 month ridicul . tell , person appli case cosign loan , provid agreement outlin term condit ( interest/pay ) give opportun say either yes agre n't . case would agre . seen promissori note navi feder sign one file signatur agre term . essenti process - cosign loan , provid document cosign review sign agre term , distribut loan without cosign knowledg . process navi feder credit union mislead unfair .
2558006	06/24/2017	44	48	friday , 2017 receiv call cell phone . answer call agent ask speak respond `` speak '' . agent went state address said document ask receiv document nation credit adjust . agent fail state mini miranda ask question .
2557378	06/23/2017	44	312	origin high-interest person loan rise credit , , repeat attempt get rise work `` automat draft '' date account get hit week pay week , cancel auto draft start call . repeat ask modifi date draft would , stop pay told would resum payment acknowledg complaint updat record . rather , sold loan . receiv multipl call , , spoke one repres , , make payment . call taken person phone busi hour . drew arrang e-mail ; howev , find origin gone spam box . sinc ( i.e. , , ) , call multipl time near everi day , even though repeat told take person call day . rang employ 's number monday , , told emphat call work , explain would make first payment end . call place employ , , told attend funer one co-work . call today , , , . began ask inform regard name employ , job posit , etc. , ask administr assist tell , call work phone . instruct everybodi work take call advis compani file complaint agenc handl type situat . specif inform regard organ follow : - , ks toll free : fax :
2557088	06/23/2017	44	313	money key contact famili employ . complet inappropri alreadi told write author contact anybodi busi .
2557481	06/23/2017	44	350	lift credit file garnish employ prior notic legal document given . contact lift credit told regard loan given almost 3 year prior . advis knowledg loan need proof debit agent refus send said would talk manag . tri call back compani next day info , advis agent need talk n't would call back never heard . < p/ > - refus provid proof debit - never email mail detail - inform loan will share date invalid . 10 year date ! - legal notic provid plan take court could repres protect . - compani phone refus provid assist . told way would help take legal action back . - unfair give chanc get correct review . - decept info would provid thing consid valid reason take action . would present thing one way anoth . - mention , n't know legal compani charg 300 % apr
2557396	06/23/2017	75	36	sign email consent loan big pictur loan { $ 1000.00 } . repay term suppos 3 payment would equal outrag doabl interest . payment taken check account . look account webpag said contract 6 payment equal . would never agre term . contact compani via webpag got respons . next day tri log onto account longer avail . call compani said inform want driver ' licens number check account number social secur number access account . go give inform . two day later log onto account inform note say loan past due . next payment n't due .
2556870	06/23/2017	44	312	contact ga payday loan debt took 2 year ago easi money tn { $ 25000.00 } . call job threaten sign promissori note pay { $ 100.00 } within week credit card debit card would garnish wage { $ 1500.00 } . follow day call fiance mother cell phone discuss debt . told pay { $ 100.00 } 2 day pay { $ 350.00 } . within short time promissori note follow day pay day would serv paper alreadi approv court would pay { $ 2000.00 } . fiance first child payment would caus great deal undu hardship famili . research consum right follow day receiv messag in-law cell phone threaten n't hear end day serv garnish paper job follow day . call back fiance tri ask inform concern compani , address licens # document loan rude interrupt say document sent email sent never would send someon place busi paper . proceed call boss told bad check go arrest . boss compani depend everi day said would pay debt keep jail . pay back boss pay check great harm abil pay rent get food family.i extrem angri feel man put lie financi busi peopl busi know . plan legal action concern compani man .
2557106	06/23/2017	44	312	origin high-interest person loan , , repeat attempt get work `` automat draft '' date account get hit week pay week , cancel auto draft start call . repeat ask modifi date draft would , stop pay told would resum payment acknowledg complaint updat record . rather , sold loan nation credit adjust . receiv multipl call nation credit adjust , 2017 , spoke one repres , , make payment . call taken person phone busi hour . drew arrang e-mail ; howev , find origin gone spam box . < p/ > sinc ( i.e. , , 2017 ) , call multipl time near everi day , even though repeat told take person call day . rang employ 's number monday , , 2017 told emphat call work , explain would make first payment end . call place employ , 2017 , told attend funer one co-work . call today , , 2017 , began ask inform regard name employ , job posit , etc. , ask administr assist tell , call work phone . instruct everybodi work take call advis compani file complaint agenc handl type situat . < p/ > specif inform regard organ follow : nation credit adjust - , ks toll free : fax :
2556588	06/22/2017	75	137	onemain list appli loan , 2017th never appli anyth .
2556074	06/22/2017	44	52	xx/xx/2017- turn debt ( debt consolid ) sent power attorney ceas desist letter continu call work repeat . may call cell phone work place . last call xx/xx/xxxx central
2556828	06/22/2017	75	36	account one main financi . report interest accru yet loan month three credit bureaus . credit report state owe one main financi { $ 11000.00 } . owe balanc { $ 7400.00 } . month ofxx/xx/xxxx , disput amount said owe via certifi mail support document print one main . receiv inform onxx/xx/xxxx . week later , correct balanc updat amount owe { $ 7500.00 } . month one main updat balanc { $ 11000.00 } inaccur . month xx/xx/xxxx sent via certifi mail along support document much owe receiv inform xx/xx/xxxx , call today xx/xx/xxxx see balanc updat correct amount . repres inform , proceed ask balanc state , said , `` 's updat { $ 11000.00 } '' . made awar balanc still incorrect inform even sent support document came one main say much actual owe.thi ongo situat updat correct balanc first sent disput , back report inaccur balanc three credit bureaus n't current owe .
2556012	06/22/2017	44	18	told submit claim form last year xx/xx/xxxx . wait sever month receiv check xx/xx/xxxx . letter claim would receiv around { $ 210.00 } final receiv check { $ 170.00 } . { $ 33.00 } ? need assist feel 'm go get run around compani .
2556500	06/22/2017	75	241	xxxx/xxxx/2016 , sold busi credit builder land page design financ univers account servic . amount borrow univers account servic . credit builder turn 3 web page worth read . land page design . ask land page design , told someon would contact . contact want anoth dollar . hung . even though tri make payment univers account servic , keep draw money account . gave permiss one time . everi month . realli want bank account . fact sold almost noth dollar guess fault . complet misrepres would receiv payment . guess sure complain univers account servic . would much like get univers account servic longer right month withdraw fund bank account .
2556024	06/22/2017	75	241	got loan , 2017 pay person loan navi flu . payment electron . take nfcu xx/xx/xxxx n't receiv payment . said sent xx/xx/xxxx , receiv . verifi account inform correct . talk said wait xx/xx/xxxx payoff . xx/xx/xxxx , check onlin loan paid . call nfcu verifi account correct inform . payment receiv peer nfcu . call said nfcu reject payment . nfcu n't tell reject payment . account inform correct . action nfcu go caus make anoth payment . wait check . due amount , believ nfcu hold onto check least 10 day post . , increas amount interest . loan paid two week ago . nfcu n't tell reject . led caus pay addit interest pocket expens .
2556077	06/22/2017	75	241	want chang due date without renew loan start . compani refus chang due date charg late fee everi month . refus chang due date make think forc someon renew charg late fee illeg custom . ask everi month past 4-6 month blatant say chang unless renew defeat purpos tri pay loan . everi month harrass pay ask beg chang due date constant refus . send massiv amount mail payment chang due date . also contact corpor offic complain local branch never contact back . pleas help matter . frustrat compani want pay bill month time end month . never deal . constant harass everi month ask pay advis time pleas chang due date . refus chang due date unless renew refus continu busi . want pay get pay . pleas help get stop harrass chang due date
2637130	06/22/2017	44	312	contact ncr ceo ga payday loan debt took 2 year ago tn { $ 25000.00 } . call job threaten sign promissori note pay { $ 100.00 } within week credit card debit card would garnish wage { $ 1500.00 } . follow day call fiance mother cell phone discuss debt . told pay { $ 100.00 } 2 day pay { $ 350.00 } . within short time promissori note follow day pay day would serv paper alreadi approv court would pay { $ 2000.00 } . fiance payment would caus great deal undu hardship famili . research consum right follow day receiv messag in-law cell phone threaten n't hear end day serv garnish paper job follow day . call back fiance tri ask inform concern compani , address licens # document loan rude interrupt say document sent email sent never would send someon place busi paper proceed call boss told bad check go arrest . boss compani depend everi day said would pay debt keep jail . pay back boss pay check great harm abil pay rent get food family.i extrem angri feel man put lie financi busi peopl busi know . plan legal action concern compani man .
2556255	06/22/2017	44	310	ask pay day loan comapani mani time stop call work phone . keep call daili . call work . ask stop . cash store texa . 's rude . n't listen . want stop .
2630334	06/21/2017	44	317	appli home loan found default judgement issu back 2010 xxxx.when call court told post court notic even live address prove . compani busi take court action .
2555217	06/21/2017	75	241	compani charg off/sent account attorney xxxx.. receiv letter attorney approx . immedi call cash call settlement plan made payment end , go back forth almost 2 week submit proof pf payment etc ... final claim got account back attorney could start payment . got email approx . . saturday . made payment sunday thought start payment point . faith make payment ever month sinc . pay via money gram pay { $ 6.00 } . happen call said account charg ... said imposs mistak . thought mistak rep confus never fix mistak . said saw problem would resolv ... never heard anyth sinc ve make payment everi month . pull credit report state account charg ... call shock ... .again make payment faith everi singl month hope tri avoid charg bankruptci find compani charg account make payment faith ... claim talk even told make payment day ... saturday even ... payment made less 24 hrs claim account charg ... rememb take payment month never receiv anyth write state account charg ... take advantag pay games.. predatori lender need help pleas . know financi problem take advantag ... pleas help stress n't know do.thank
2555328	06/21/2017	44	19	someon took loan name without author collect report regard collect compani . refus listen tell result ident theft mine .
2555006	06/21/2017	44	18	borrow { $ 400.00 } big pictur loan xx/xx/xxxx paid { $ 200.00 } xx/xx/xxxx , xx/xx/xxxx , xx/xx/xxxx , total { $ 600.00 } . lender refus discharg loan want pay { $ 200.00 } month xx/xx/xxxx . afford pay amount told lender insist pay . interest rate 735.9112 % .
2555529	06/21/2017	75	295	requir payment credit issu , shring privat info like ss # breach paid condo total , accept sever payment stole home foreclosur two year later . horribl compani , horiibl tattic
2555295	06/21/2017	44	48	one main financi contact husband 's cell phone advis tri reach import busi matter . husband , sign loan document boyfriend , associ loan account . provid phone number , pretens refer valid inform provid order obtain loan . one main financi call cellphon 3 time day , everi day , leav 1-2 voicemail day collect debt direct violat tcpa . permiss call cell phone , known contact 's cell phone , collect debt . fals state call refer order obtain valid mail address . current mail forward new hous , fals valid address . violat fdcpa call numer time day leav voicemail time . block phone number ( four differ one ) call block number still get leav voicemail . would like report abus tactict , call unauthor parti , call cell phone number without written consent . verbal advis one main financi , author call mine husband 's cell phone advis regulatori violat . woman rais voic , spoke , advis continu call number provid includ refer , regardless number cell phone .
2554982	06/21/2017	75	137	receiv letter avant inform pre-approv loan amount : { $ 1000.00 } { $ 25000.00 } . log compani 's websit check rate instruct . , immedi declin without reason . moment later receiv email titl `` notic advers action '' avant , inform deni . addit , told contact applic review manag avant request reson denial . last , compani inform obtain credit inform , basi made decis . avant declin loan request notifi four differ time unsolicit letter pre-approv ? inform loan provid ? compani run credit report , told outset credit report would affect ?
2554300	06/20/2017	44	18	complaint : contract omni . liabl collect debt owe $ . respons debt . desir outcome/settl charg bad debt profit loss write sold third parti contract . desir settlement : correct credit report delet credit report
2553129	06/20/2017	44	312	friday xx/xx/xxxx cmt , contact baysid capitol servic llc phone call brother 's cell phone . spoke man explain . kept talk even speed . explain debt disput owe . ask would contact email due . said import document would deliv home . ask would home . told monday xx/xx/xxxx cmt ask email . today . xx/xx/xxxx man call brother 's cell left messag , call work spoke hr depart . deliv phone number . final receiv email .pdf file attach .pdf state alreadi agre set payment amount set date payment next 8/9 month amount debt paid . agre pay amount sign paperwork compani .
2554047	06/20/2017	44	48	tri collect payday loan debt , refus pay want call anymor ! ! !
2553247	06/20/2017	75	137	, , husband went conn 's home furnish , nc look furnitur . decid purchas bed set . told price told could financ 0 % interest . agre purchas gave person inform complet purchas . compani ran credit , told misinform 0 % interest offer . cost bed threshold offer 0 % interest . heavili pressur spend get threshold . inform salesman intent spend , announc would sell us particular bed last model need check manufactur make sure could sell . monday , , , receiv call say could sell would need get price . told salesman , , would call back wednesday , , price . husband tri call sever time receiv sever messag rang messag say extra model bed warehous call say would call back minut price . repeat ask price point told pay bed . conn 's ran credit fals pretens . intent sell us bed agre sell us . refus let us know go charg us bed , everi intent report debt `` credit bureaus '' accord salesman . inform provid concern credit extend term . left credit report pull transact conn 's intent uphold effort sell us someth els higher price . want pull remov credit report bait switch practic stop immedi .
2553787	06/20/2017	75	36	/ / 2017 , appli loan best egg consolid credit card ( { $ 13000.00 } ) . loan approv , approv document indic amount origin fee ( { $ 510.00 } ) . advertis loan size credit score how much lower fee . result high fee , abl cover credit card balanc .
2551969	06/20/2017	44	103	contact crs . gentleman told lawyer need get side stori debt owe go court . state lawyer compani owe debt file legal action check fraud punish jail time , fine , restitut . state unless gave debit card inform immedi go move ahead legal file . done ?
2553765	06/19/2017	75	137	pre approv loan . sent paystub cut loan back request pre approv . incom state applic info match paystub . inquiri credit someth n't want . agre credit pull loan . one explain loan cut back far reason . also left inquiri credit loan 's enough refi debt . total bait switch scam .
2553081	06/19/2017	44	319	baysid capit claim debt compani taken person loan 2015 ( ) . addit attempt threaten take court crimin charg theft also misrepres amount pay current owe .
2552928	06/19/2017	44	52	nation credit adjust contact employ ask manag name.i spoke gentlemen name nation credit adjust acct number . tell contact work alreadi told . still call employ . speak explain knew contact employ . said uninform could contact employ anytim . said hang would take care matter later time could contact unless paper .
2536759	06/19/2017	75	295	repeat told compani phone make payment first appli loan , get paid week got hire thru compani get paid bi week hard make payment said . compani call peopl refer list get contact avail . one repres call start scream phone . told let speak supervisor hung .
2553114	06/19/2017	75	241	due date month . , fund auto-draft check account . would like make payment earlier ( 1-3 week earlier month ) money avail . would rather make payment loan charg interest money sit account earn 0 % interest . lend club refus allow make payment due date . would like earn extra interest forc make payment earli . told made payment today ( 3 week earli ) , would take full payment .
2552092	06/19/2017	75	36	appli { $ 1000.00 } loan , receiv payment . sign paper ( electron onlin ) sign fo r 3 instal make total . handl payment outrag interest doabl . compani suppos take payment auto withdrawl . first payment deduct check account amount . sent email term said would make six payment amount equal outrag . tri log onlin account today websit give access account . custom servic said info n't match call phone assist . mysteri email receiv inform regard loan vanish email account . someth right . sent compani email said full intent pay back loan 6 payment total .
2535502	06/18/2017	44	16	request credit report . time notic sever address never live link report . also found delinqu account collect servic ad astra list report . live oklahoma sinc never use payday loan servic . disput fals address nd ad astra account . get address remov , tri sever year negat report ad astra remov d. repeat disput inform account never receiv direct notif ad astra un til . account belong . close account report , howev done repeat disput . tri find email contact ad astra contract without success . call due consum complaint threaten phone call ad astra .
2535363	06/18/2017	44	349	request verif valid debt per right fdcpa secti 809 ( ) ( b ) . compani refus provid . also disput debt mine yet continu report disput debt credit direct violat fcra . awar seek actual statutori damag choos file civil lawsuit compani . discuss matter attorney . name las 4 social date birth / / . demand verif debt sent . also must sureti bond collect state compani bond therefor remov credit report .
2532678	06/18/2017	44	16	request credit report xx/xx/xxxx . time notic sever address never live link report . also found delinqu account collect servic speedi cash list report . live oklahoma sinc never use payday loan servic . disput fals address account . get address remov , tri sever year negat report remov . < p/ > repeat disput inform account never receiv direct notif xx/xx/xxxx . account belong . close account report , howev done repeat disput . < p/ > tri find email contact contract without success . call due consum complaint threaten phone call .
2533120	06/17/2017	44	319	receiv phone call compani name . answer call man ask speak wife . explain husband ask could help wife home . told check written 2012 check cash amount { $ 500.00 } plus dollar tri collect . said pay money would file charg wife defraud financi institut . explain n't recal debt howev recal debt { $ 300.00 } check cash howev never receiv notic debt . ask send proof debt said send letter last year prior address . said n't send anyth made sever attempt contact . told n't fund . said transf supervisor . supervisor said would give us two week pay ask credit card info . gave info said would receiv via email sign end call . receiv sign . howev fact notic email top person address becam suspici scam . call check cash said debt collect institut amount { $ 300.00 } plus dollar . call local law enforc . told put stop payment card take money could go . . day charg . receiv call said tri collect payment unsuccess ask . told done man never gave name said ok go make sure wife goe prison hung .
2550809	06/17/2017	44	319	claim owe money payday loan 2008 . knowledg loan . provid proof , claim . say prosecut defraud bank n't pay immedi . call , law , old friend relentless ly 10+ time ay ( . claim / paragon mediat compani .
2551371	06/16/2017	44	52	contact advis repres attorney reorgan debt . advis contact phone refer inquir attorney .
2551510	06/16/2017	75	36	spoke advis would like reduc interest rate 6 % cover scra guidelin . email copi effect date xx/xx/xxxx xx/xx/xxxx , howev convert effect xx/xx/xxxx xx/xx/xxxx deploy oversea . receiv email compani state n't qualifi scra guidelin obtain loan xx/xx/xxxx . explain 'm cover act effect xx/xx/xxxx . spoke resprent today said would re-open request howev state acknowledg date still state n't qualifi . upon review contract pay 93.22 % per year { $ 6400.00 } loan . pay { $ 480.00 } month . origin obtain loan financi difficulti deal separ spous . accord ridicul contract pay loan pay total { $ 22000.00 } . n't right even said email cover militari lend act well . 'm get readi xx/xx/xxxx xx/xx/xxxx loan xx/xx/xxxx .
2549411	06/16/2017	75	36	loan mine , file paper mobiloan , sent collect . caus negat credit score 'm tri get handl . appar basic inform obtain loan compani without verif
2546447	06/16/2017	75	271	tri work settlement hear month . sudden call work ! ! ! law ! ! ! harass phone call everyday work ! ! !
2544709	06/15/2017	44	320	yesterday receiv call regard payday loan amount { $ 300.00 } need taken care . tri make arrang pay , rep said balanc almost { $ 600.00 } , will accept postdat check , will accept anyth { $ 200.00 } month . moment financi bind afford , everi intent pay . resolut arrang , rep said , `` good luck court . hope n't garnish wage , '' hung . call b ack second time tri convinc accept arrang told , '' good luck court , '' hung . debt credit court , honest forgot . pay debt moment never compani oper unprofession uncar manner . would like resolv account , need better custom servic better pa yment arrang .
2544722	06/15/2017	75	137	call compani said insur fee { $ 500.00 } { $ 750.00 } paid order get { $ 5000.00 } loan . ask bank info verifi account ( done compani , common ) next day deposit { $ 750.00 } check account ; bank held money ) call back next day pay { $ 750.00 } unabl bank hold possibl fraud . said `` ran away '' compani 's money realiti , fraud begin . check came back written fraudul account negat { $ 1000.00 } bank account due fee problem caus . want pay money cost .
2510635	06/15/2017	75	137	obtain person consolid loan pay three high interest credit card . issu three check made card compani sent overnight mail . one check card compani ( ) say n't receiv . issu credit amount { $ 1700.00 } amount check compani uncertain payment receiv . week later card compani said receiv payment . xx/xx/xxxx contact one main financi find could make certain check cash . said yes check cash xx/xx/xxxx . back forth compani past 3 month find check receiv cash . credit card compani told xx/xx/xxxx payment receiv cash proceed use card sin birthday { $ 410.00 } payment car { $ 500.00 } . receiv statement card compani say fact receiv check card balanc { $ 1300.00 } limit . pay loan one main financi interest late fee card balanc unabl obtain copi cash check one main past three month repeat tell request forward . phone main custom servic offic today , 2017 told thing , forward . n't know els .
2544133	06/15/2017	75	36	purchas new bed fro conn 's , la store 2017 . time purchas , shown balanc owe . receiv invoic 2 day la ter ( deliveri ) , invoic show balanc $ 1300+ . contact conn 's , w ho told insur ad bill . rememb point signatur process ( done tablet ) , salesman conveni expand screen could n't read sign . ask told requir , unless proof homeown 's insur . rush store provid , told might ' remov , would n't chang payment . 2-3 week convers compani daili , final told remov 2 week . look account , small charg interest time insur bill . ask full account account , includ would stop make payment . lso ask refund interest amount insur , refus . refus make payment bed none done , simpli trust compani point .
2548358	06/15/2017	75	264	world financ old fals account . speak ( ) / / said account fro world financ w ith balanc { $ 580.00 } . call world financ sc locat open account spoke / / , told account renewed/paid / / reopen anoth r one day . di world financ ell account report credit bureaus well ? world financ let open anoth account without pay off/renew exist account ! ! ! w.f . also report account account credit bureaus . pay off/renew account sold would even give anoth account ! ! ! ! world financ sell fals account report inaccur info credit bureaus ! ! ! illeg go sue f defam financi injuri ! ! !
2549768	06/14/2017	44	16	xx/xx/xxxx call fmr forward movement recoveri left messag locat trace . n't call back would call refer . call back ext . state loan taken xx/xx/xxxx list . account close xx/xx/xxxx-xx/xx/xxxx . ask could send origin contract said . ask tell expir date driver licens sinc said copi . told . contact . state system go back xx/xx/xxxx could n't locat system . call back fmr state origin debtor n't system . said broke law tell odd sinc 's owe money suppos mediat . hung refus give info .
2545174	06/14/2017	75	264	reciev instal loan spot loan . lost job beem abl pay lafi yhe name said cpa call om behalf spot loam beem call friend famili member discuss debt tell friend amd famili memeb suspend registr vehicl allow yo discuss inform ?
2534756	06/14/2017	44	16	xx/xx/xxxx receiv voicemail `` '' number . `` regard locat trace effort [ name ] '' `` import speak regard whereabout . verifi inform law allow us contact refer file . unabl provid inform pleas contact us regardless '' . call back greet said `` fmr '' spoke `` '' ( ? ) confirm name last 4. full ssn wa driver 's lic # frighten . said took { $ 370.00 } payday loan `` '' ( never heard ) xx/xx/xxxx bank account payback . middl bankruptci time could taken loan , also bank account time . also never receiv anyth mail suppos debt . ask send document mail circumst sound suspici . right receiv debt valid fdcpa . refus agre send anyth , got abus would n't let talk , tri bulli pay right . ask speak manag , refus said put refus pay . tri say would send document loan legitim could review , basic said goodby hung . never said refus pay . call back tri get differ person person answer threaten file harass charg call back , hung . research `` fmr '' base , ny full name `` forward movement recoveri . '' mani complaint negat review bbb site , mani scam/fraud complaint independ review site well . also , accord articl , even licens busi wa state live entir life . http : //www.dfi.wa.gov/consumer/alerts/plain-green-loans-not-licensed-washington also file complaint attorney general wa ny .
2548396	06/14/2017	75	241	assist homeown receiv bill loan author . , 2015 , enter contract instal solar panel system . complet financ document behalf greenski . greenski issu payment { $ 7300.00 } . never instal solar panel system . receiv bill greenski . never sign anyth greenski . speak english speak repres contact would great appreci . , repres explain thing , gave english document knew could read . thank
2549687	06/14/2017	44	103	/ / call coastal financi solut . inform attorney set payment arrang would fraud charg file . happen , woman . set arrang stop call cancel debit card could n't take money account . time forc use mani scare tactic get give inform . call daughter call back get inform . said state attorney , admit say go file fraud charg . ask inform offer payment { $ 10.00 } per check instead origin { $ 40.00 } , refus state would n't chang payment alreadi arrang . ask letter state refus accept lower payment said `` go make payment ? pursu legal action . '' proceed ask daughter `` wont help make payment '' got upset statement told talk way hung . never even receiv letter . also , call 3 time job told past never call job .
2547878	06/14/2017	44	319	first week baysid collect servic call threaten arrest pay . person demean rude told would go jail . even call work .
2535085	06/14/2017	75	36	leas treadmil , mo - term explain bi-week payment interest loan paid full . complet payment on-tim , final payment accord plan regist provid . told ( compani use ) th addit 2 year payment need . convert instal plan differ leas without give option .
2549745	06/14/2017	44	103	/ / call . inform attorney set payment arrang would fraud charg file . happen , woman . set arrang stop call cancel debit card could n't take money account . time forc use mani scare tactic get give inform . call daughter call back get inform . said state attorney , admit say go file fraud charg . ask inform offer payment { $ 10.00 } per check instead origin { $ 40.00 } , refus state would n't chang payment alreadi arrang . ask letter state refus accept lower payment said `` go make payment ? pursu legal action . '' proceed ask daughter `` wont help make payment '' got upset statement told talk way hung . never even receiv letter . also , call 3 time job told past never call job .
2544964	06/14/2017	75	137	aft r well fargo den ie loan , sent compani letter receiv respons respond , , , letter inform co-sign load deni . pleas provid answer question : 1. well determin whose loan approv 2. specif , load deni . pleas indic general . 3. minimum credit score requir receiv loan 4. point score 5. ple ase provid evid state specif creditor report pass current delinqu . request email specif , detail reason , co-sign loan deni . accord pass phone convers wit h well load specialist , pass current delinqu . unabl provid specif , one conclud well make subject , arbitrari , caprici loan decis . letter state credit report indic delinqu . litig matter file formal complaint base upon racial di scrimin , argu lower credit score relationship wit h well fargo afford student loan . take consider current bank relationship well , extrem disappoint well deni loan . ira account well , along save check account . final , accord credit report well fargo provid , credit score . credit report indic credit card debt , delinqu , paid full . look forward expediti hear . sincer ,
2547853	06/14/2017	44	319	first week call threaten arrest pay . person demean rude told would go jail . even call work .
2536476	06/13/2017	75	155	enter busi agreement 2017 . total cost busi dollar . paid balanc . busi coach advis busi financ remain balanc . ask 3 occa sion credit check done told . compani sent document sign basic inform . busi partner sign . 2017 got alert activ went credit . see conrad accept corpor . contact coach told lie credit check would done need refund revers transact . told contact support help legendari market . told agreement sign cancel revers aft r 3 busi day . made report credit card compani credit bureau . attach text messag email .
2507951	06/13/2017	44	349	xxxx/xxxx/17 got call left voicemail state call asset debt owe . ask call ext . advis current money give feel owe debt , sure amount proceed say `` peopl fix incom make payment , either pay n't n't excus , ll mark repli excus '' . advis n't would want . began talk end call say `` know need , need man , 's right man '' . research phone number compani ca n't seem find valid inform , tri pay anyth need valid proof , ask sever month ago advis unemploy , continu excus ca n't send anyth write .
2546458	06/13/2017	44	349	/ / 17 got call left voicemail state call debt owe . ask call ext . advis current money give feel owe debt , sure amount proceed say `` peopl fix incom make payment , either pay n't n't excus , ll mark repli excus '' . advis n't would want . began talk end call say `` know need , need man , 's right man '' . research phone number compani ca n't seem find valid inform , tri pay anyth need valid proof , ask sever month ago advis unemploy , continu excus ca n't send anyth write .
2550445	06/13/2017	44	52	debt told ncb manag , settl , report credit report collect account event though contract . ask remov credit report , agre pay settl amount . oblig ncb contract . wrote sold debt . ncb constant call home work n't know right agre upon settlement tri get credit back track get behind due medic bill n't want keep call place employ . debt settlement paid full .
2507112	06/12/2017	44	16	see loan place credit appli get fund acknowledg account fund appli author .
2546674	06/12/2017	44	350	alreadi made payment doubl amount borrow . contact compani sinc , time disput interest charg & want new settlement account & indic would credit account & consid paid full indic go consult attorney file complaint . / / call made employ & messag left `` 'd better call.. '' call unrecogn number & gave current address , want anyon show workplac . summon seal envelop found neighbor 's bush . su much origin borrow ( & alr adi paid ) plus legal fee , court cost & process server costs.ther attach document summon . prior gotten letter , etc. , would allow disput and/or dem customari debt valid , along associ wait period . suspect harpeth ba/ advanc financi sold loan & attorney `` flimsi sworn acct . '' `` proof '' advanc . address summon live two year ago , bear suspicion advanc sell account atty/ '' '' , advanc current address entir time custom .
2542841	06/12/2017	75	137	receiv pre-approv letter best_egg offer code . letter date respond , 2017 date.. letter read re pre-approv { $ 50000.00 } . appli onlin { $ 40000.00 } offer code deni base various factor . compani best egg allow mail pre-approv letter , accumul consum inform applic process , deni ? would seem build inform databas .
2545476	06/11/2017	44	48	taken loan paid back borrow plus . end default due famili troubl incom enough cover bill . start call relentless . told stop . n't . gone sinc ear ( 2017 ) . call multipl time day ( 12 time ) various phone number . mask number local area code phone number belong regular peopl , well use phone number area code belong area peopl throughout countri . < p/ > late ve taken harass hus band ( prior refer ) somehow got number good friend mine call . husband also ask stop call . averag rec eiv 7 pho ne call day . < p/ > recent `` '' call multipl time day differ phone number . use legal term say `` case '' want work help `` get dismiss . '' number , ext . attach log mani phone number receiv harass call .
2551215	06/11/2017	75	241	person loan fro marin financ th stop pay becam unemploy 2016 . credit insur paid loan f 4-5 month unemploy . marin financ file judgement receiv payment insur compani . compani unfair busi practic , file judgement , actual look like owe doubl amount money . reason particular complaint hard pull credit report , unauthor sinc account close . furnish copi credit report prove . must stop . credit bad enough , make wors .
2550631	06/10/2017	75	137	receiv e-mail indic appli loan e-mail appli anyth . notifi compani case fraud gave phone number contact . howev , insist provid affidavit i.d . cancel applic . never appli anyth ! therefor , respons provid identif compani associ want associ . kind practic perpetu ident theft clear one monitor handl fraud case . want loan cancel associ e-mail .
2506543	06/10/2017	75	137	tide water financ compani report purchas furnitur credit report max credit card . took point credit score process close hous . first payment n't due . stand , contact , state unawar twfc practic , would abl inform consum potenti damag . twfc manag state , involv account report credit bureaus , unawar damag consum . inform numer review line custom similar misfortun . would never jeopard home purchas way . uneth jeopard person 's entir financi futur refus offer remedi . explain financ car , would show credit report max visa . furnitur account could good line credit , instead derogatori account , first payment due .
2551985	06/09/2017	44	320	, contact along friend regard taken court debt ace cash express . refus give inform regard proof except continu threaten individu claim list refer . even made arrang pay { $ 150.00 } gave bank account # fear would file court , continu call harass friend . spoke young ladi name help explain would adjust date ensur fund avail withdraw . payment schedul line pay date . howev month payment schedul chang week pay date conflict bill . contact agenc sever date week ask payment withdrawn . . provid contact number answer . request proof debt , state would provid debt settl . said balanc { $ 1200.00 } left settl debt . ask chang date back week said would chang . said option continu work compani matter forward court . told tri difficult paid { $ 1800.00 } compani alreadi without proof due scare tactic n't want legal author collect debt finish make payment
2544532	06/09/2017	44	349	respons prior complaint , number compani insuffici respond . respons : `` sent need inform account . consum satisfi find . ask loan paid provid us paid document . '' fact need inform verif receiv . inform includ write : 1 ) exact name origin creditor successor 2 ) mail address 3 ) date alleg loan , loan number specif amount togeth payment histori absent receipt specif inform write , consid matter close .
2505610	06/09/2017	44	349	, receiv alert credit monitor new collect account ad credit file . , contact list collect agenc credit file complet account number said account . date , wrote collect agenc letter request valid debt . attach complaint copi letter . also receiv confirm usp tha certifi mail success deliv midwest recoveri system . x/x/17 call midwest recoveri system either hang phone transfer call one agent next . x/x/17 , sent fax letter valid mail mrs . receipt request valid deb , midwest recov system continu es report debt .
